file,question_id,stage,skill,issue_type,detail,recommended_fix
KS5_merged_deduped.jsonl,ks5_radians_arc_sector_7041363583624414193,KS5,Radians + arc length/sector area,DUPLICATE_OPTIONS,"opt0: ""4·3π/4"" / opt2: ""4·3π/4""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_radians_arc_sector_8617777528084211288,KS5,Radians + arc length/sector area,DUPLICATE_OPTIONS,"opt1: ""4·4π/3"" / opt2: ""4·4π/3""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_radians_arc_sector_6535564404568891122,KS5,Radians + arc length/sector area,DUPLICATE_OPTIONS,"opt0: ""4·5π/4"" / opt3: ""4·5π/4""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_radians_arc_sector_2491749341612219289,KS5,Radians + arc length/sector area,DUPLICATE_OPTIONS,"opt0: ""4·3π/2"" / opt2: ""4·3π/2""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_radians_arc_sector_6828765790885583474,KS5,Radians + arc length/sector area,DUPLICATE_OPTIONS,"opt0: ""4·5π/3"" / opt1: ""4·5π/3""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_suvat_basics_8416786876676576202,KS5,SUVAT kinematics,DUPLICATE_OPTIONS,"opt0: ""4"" / opt1: ""4""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_suvat_basics_2991801201639631189,KS5,SUVAT kinematics,DUPLICATE_OPTIONS,"opt1: ""0"" / opt3: ""0""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_forces_newton_3685593706934254404,KS5,Forces & Newton's laws,DUPLICATE_OPTIONS,"opt0: ""4 N"" / opt3: ""4 N""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_forces_newton_6291078725386793943,KS5,Forces & Newton's laws,DUPLICATE_OPTIONS,"opt0: ""4 N"" / opt2: ""4 N""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_forces_newton_8794056857660134171,KS5,Forces & Newton's laws,DUPLICATE_OPTIONS,"opt2: ""8 N"" / opt3: ""8 N""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_forces_newton_5309333572002714208,KS5,Forces & Newton's laws,DUPLICATE_OPTIONS,"opt0: ""7 N"" / opt1: ""7 N""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_forces_newton_4136506618515346207,KS5,Forces & Newton's laws,DUPLICATE_OPTIONS,"opt1: ""1 N"" / opt2: ""1 N""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_forces_newton_5308181085030267544,KS5,Forces & Newton's laws,DUPLICATE_OPTIONS,"opt0: ""10 N"" / opt3: ""10 N""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_forces_newton_5074418953556681637,KS5,Forces & Newton's laws,DUPLICATE_OPTIONS,"opt0: ""2 N"" / opt2: ""2 N""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_forces_newton_5920944904102324882,KS5,Forces & Newton's laws,DUPLICATE_OPTIONS,"opt1: ""6 N"" / opt3: ""6 N""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_forces_newton_1492544941279755855,KS5,Forces & Newton's laws,DUPLICATE_OPTIONS,"opt0: ""3 N"" / opt3: ""3 N""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_forces_newton_7798664248358314963,KS5,Forces & Newton's laws,DUPLICATE_OPTIONS,"opt0: ""5 N"" / opt3: ""5 N""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_moments_equilibrium_2053976091375128563,KS5,Moments & equilibrium,DUPLICATE_OPTIONS,"opt0: ""17.00 N"" / opt1: ""17.00 N""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_moments_equilibrium_4925507548108847954,KS5,Moments & equilibrium,DUPLICATE_OPTIONS,"opt2: ""8.00 N"" / opt3: ""8.00 N""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_moments_equilibrium_7384715268803558111,KS5,Moments & equilibrium,DUPLICATE_OPTIONS,"opt1: ""3.60 N"" / opt2: ""3.60 N""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_moments_equilibrium_1962013508633803442,KS5,Moments & equilibrium,DUPLICATE_OPTIONS,"opt0: ""29.00 N"" / opt2: ""29.00 N""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_moments_equilibrium_2069660992151479211,KS5,Moments & equilibrium,DUPLICATE_OPTIONS,"opt0: ""1.75 N"" / opt2: ""1.75 N""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_moments_equilibrium_7352052518432122721,KS5,Moments & equilibrium,DUPLICATE_OPTIONS,"opt1: ""5.00 N"" / opt2: ""5.00 N""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_moments_equilibrium_5227077109649291595,KS5,Moments & equilibrium,DUPLICATE_OPTIONS,"opt1: ""3.75 N"" / opt3: ""3.75 N""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_moments_equilibrium_2212797202134461113,KS5,Moments & equilibrium,DUPLICATE_OPTIONS,"opt0: ""5.00 N"" / opt2: ""5.00 N""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_moments_equilibrium_102526650800514187,KS5,Moments & equilibrium,DUPLICATE_OPTIONS,"opt0: ""29.00 N"" / opt2: ""29.00 N"" / opt3: ""29.00 N""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_moments_equilibrium_2184918176402900423,KS5,Moments & equilibrium,DUPLICATE_OPTIONS,"opt0: ""12.00 N"" / opt1: ""12.00 N""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_moments_equilibrium_2766191218990735403,KS5,Moments & equilibrium,DUPLICATE_OPTIONS,"opt0: ""6.00 N"" / opt3: ""6.00 N""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_moments_equilibrium_8610863596332093596,KS5,Moments & equilibrium,DUPLICATE_OPTIONS,"opt0: ""8.00 N"" / opt2: ""8.00 N"" / opt3: ""8.00 N""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_moments_equilibrium_8286032619436650174,KS5,Moments & equilibrium,DUPLICATE_OPTIONS,"opt0: ""5.50 N"" / opt3: ""5.50 N""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_work_energy_power_3751117870916526376,KS5,"Work, energy, power",DUPLICATE_OPTIONS,"opt2: ""2 J"" / opt3: ""2 J""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_work_energy_power_2842345844102854676,KS5,"Work, energy, power",DUPLICATE_OPTIONS,"opt0: ""8 J"" / opt3: ""8 J""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_work_energy_power_8956253529764679212,KS5,"Work, energy, power",DUPLICATE_OPTIONS,"opt2: ""18 J"" / opt3: ""18 J""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_e521e83c74,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""-x^3 - 3x^2 - 2x + 4"" / opt1: ""-x^3 - 3x^2 - 2x + 4""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_c878309d5c,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""6x - 5"" / opt3: ""6x - 5""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_ee7505b4ab,KS5,Differentiate trig functions,DUPLICATE_OPTIONS,"opt0: ""cos(1x +3)"" / opt3: ""1cos(1x +3)""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_e764f5f11b,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""3x^3 - 5x^2 - 2x - 3"" / opt3: ""3x^3 - 5x^2 - 2x - 3""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_189c90d1ba,KS5,Differentiate trig functions,DUPLICATE_OPTIONS,"opt0: ""cos(1x +5)"" / opt3: ""1cos(1x +5)""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_36c2329d79,KS5,Product & quotient rule,DUPLICATE_OPTIONS,"opt1: ""-6x +4"" / opt2: ""-6x +4""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_2d050418e8,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""-x^2 + 5x - 3"" / opt2: ""-x^2 + 5x - 3""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_fd051d3bcd,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""-2x + 2"" / opt3: ""-2x + 2""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_08fe3dc867,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""-3x^3 - x^2 + 3x - 3"" / opt3: ""-3x^3 - x^2 + 3x - 3""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_3703f79134,KS5,Differentiate exponentials & logs,DUPLICATE_OPTIONS,"opt0: ""1/(-1x +1)"" / opt3: ""1/(-1x +1)""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_b235a9e0e9,KS5,Chain rule,DUPLICATE_OPTIONS,"opt2: ""2(1x -1)^1"" / opt3: ""2(1x -1)^1""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_347efd6454,KS5,Differentiate exponentials & logs,DUPLICATE_OPTIONS,"opt2: ""1/(-1x -4)"" / opt3: ""1/(-1x -4)""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_ced6218b84,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""4x^2 - 6x - 2"" / opt3: ""4x^2 - 6x - 2""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_4fd10e5cfd,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""3x - 3"" / opt3: ""3x - 3""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_1a634890fd,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""3x - 4"" / opt1: ""3x - 4""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_1b5426c775,KS5,Parametric differentiation,DUPLICATE_OPTIONS,"opt0: ""(3t^2 +0)/(2t)"" / opt2: ""(3t^2 +0)/(2t)""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_2c4e4367d8,KS5,Differentiate exponentials & logs,DUPLICATE_OPTIONS,"opt0: ""1e^(-1x -2)"" / opt2: ""e^(-1x -2)""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_a500bfe5d0,KS5,Chain rule,DUPLICATE_OPTIONS,"opt1: ""3(1x +3)^2"" / opt2: ""3(1x +3)^2""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_0231f5efe9,KS5,Chain rule,DUPLICATE_OPTIONS,"opt0: ""4(1x -2)^3"" / opt1: ""4(1x -2)^3""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_effcf6ece0,KS5,Differentiate trig functions,DUPLICATE_OPTIONS,"opt1: ""sin(-1x +0)"" / opt3: ""1sin(-1x +0)""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_cfec8da8f8,KS5,Differentiate exponentials & logs,DUPLICATE_OPTIONS,"opt2: ""1e^(-1x +6)"" / opt3: ""e^(-1x +6)""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_31aa80c823,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""2x + 6"" / opt3: ""2x + 6""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_b8c9d9d1c8,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt2: ""-x + 6"" / opt3: ""-x + 6""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_b07f0366f6,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt2: ""-4x - 4"" / opt3: ""-4x - 4""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_1e1949cd0c,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt2: ""5x + 3"" / opt3: ""5x + 3""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_b867118a32,KS5,Product & quotient rule,DUPLICATE_OPTIONS,"opt2: ""-2x +0"" / opt3: ""-2x +0""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_b905b41065,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""-4x^3 - 3x^2 + 3x + 1"" / opt3: ""-4x^3 - 3x^2 + 3x + 1""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_845b2e191a,KS5,Chain rule,DUPLICATE_OPTIONS,"opt2: ""2(1x +0)^1"" / opt3: ""2(1x +0)^1""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_d55ab688c3,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""-3x - 2"" / opt2: ""-3x - 2""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_0a1fadfc9a,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""-4x - 4"" / opt2: ""-4x - 4""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_71bb37e3be,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""-3x^2 - 2x + 3"" / opt2: ""-3x^2 - 2x + 3""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_5a364adafe,KS5,Differentiate exponentials & logs,DUPLICATE_OPTIONS,"opt0: ""1e^(1x -5)"" / opt1: ""e^(1x -5)""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_c3195bd6fd,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt2: ""-2x^2 - 3x + 5"" / opt3: ""-2x^2 - 3x + 5""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_58ad52e807,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt2: ""-3x + 1"" / opt3: ""-3x + 1""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_e13d3f4b59,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""3x - 2"" / opt3: ""3x - 2""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_308e960474,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""-4x - 3"" / opt2: ""-4x - 3""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_94d6f8603f,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""-2x^2 + x + 3"" / opt3: ""-2x^2 + x + 3""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_890e09edbf,KS5,Differentiate exponentials & logs,DUPLICATE_OPTIONS,"opt1: ""1/(-1x -1)"" / opt2: ""1/(-1x -1)""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_a5f6716b8f,KS5,Chain rule,DUPLICATE_OPTIONS,"opt0: ""2(-1x -1)^1"" / opt2: ""2(-1x -1)^1""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_ad152d1475,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""2x - 4"" / opt3: ""2x - 4""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_fa60fd21a3,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""5x^2 - 6x - 2"" / opt2: ""5x^2 - 6x - 2""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_16a3548e28,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""3x^2 - 6x - 3"" / opt2: ""3x^2 - 6x - 3""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_4b8afb63ca,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""-x^3 + x^2 - 2x - 5"" / opt2: ""-x^3 + x^2 - 2x - 5""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_1c6dcc1320,KS5,Chain rule,DUPLICATE_OPTIONS,"opt1: ""2(1x -4)^1"" / opt2: ""2(1x -4)^1""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_876767985c,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt2: ""-2x + 6"" / opt3: ""-2x + 6""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_7cb6fc7638,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt2: ""-2x^2 - x + 3"" / opt3: ""-2x^2 - x + 3""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_f6127aa4e6,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""-5x + 3"" / opt3: ""-5x + 3""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_c040725f14,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt2: ""5x^2 - 3x - 3"" / opt3: ""5x^2 - 3x - 3""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_ed75ce2dce,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""3x^3 - 4x^2 + 5x - 5"" / opt3: ""3x^3 - 4x^2 + 5x - 5""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_9b97900a5e,KS5,Chain rule,DUPLICATE_OPTIONS,"opt0: ""4(-1x +4)^3"" / opt2: ""4(-1x +4)^3""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_64b18192b7,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""4x - 3"" / opt3: ""4x - 3""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_333e8508dd,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""-3x^2 - 6x - 2"" / opt1: ""-3x^2 - 6x - 2""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_2ef6e8019a,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""-x - 5"" / opt3: ""-x - 5""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_ad1a766866,KS5,Chain rule,DUPLICATE_OPTIONS,"opt1: ""3(1x -3)^2"" / opt2: ""3(1x -3)^2""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_376c04ac9a,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""-6x^2 - 5x - 2"" / opt2: ""-6x^2 - 5x - 2""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_fe0098acb2,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""-4x^2 - 2x - 4"" / opt1: ""-4x^2 - 2x - 4""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_2de8bc2a5c,KS5,Differentiate exponentials & logs,DUPLICATE_OPTIONS,"opt0: ""1/(1x +3)"" / opt2: ""1/(1x +3)""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_0c8cbf4d0c,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""-5x^3 + 3x^2 + 5x - 6"" / opt1: ""-5x^3 + 3x^2 + 5x - 6""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_3c588160be,KS5,Differentiate exponentials & logs,DUPLICATE_OPTIONS,"opt0: ""1/(1x +1)"" / opt1: ""1/(1x +1)""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_540e841d8f,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""2x^2 + 3x + 6"" / opt1: ""2x^2 + 3x + 6""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_785f7c539c,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""6x^3 + 5x^2 - 2x - 3"" / opt1: ""6x^3 + 5x^2 - 2x - 3""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_b14dd414ce,KS5,Differentiate exponentials & logs,DUPLICATE_OPTIONS,"opt1: ""-2e^(-2x +0)"" / opt2: ""-2e^(-2x +0)""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_2924ffbd8f,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""-6x - 4"" / opt2: ""-6x - 4""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_28f11fa743,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt2: ""6x^2 - x + 4"" / opt3: ""6x^2 - x + 4""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_c6d1146e0b,KS5,Differentiate exponentials & logs,DUPLICATE_OPTIONS,"opt1: ""1/(1x +4)"" / opt2: ""1/(1x +4)""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_5147acc69f,KS5,Differentiate exponentials & logs,DUPLICATE_OPTIONS,"opt0: ""e^(1x +4)"" / opt3: ""1e^(1x +4)""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_07e5e01a6c,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""2x + 4"" / opt3: ""2x + 4""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_87bd200bce,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""-3x^2 - 2x - 1"" / opt1: ""-3x^2 - 2x - 1""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_721daa4489,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt2: ""-2x^2 - 4x - 3"" / opt3: ""-2x^2 - 4x - 3""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_e9e9fefa6c,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""3x^2 + 2x - 3"" / opt2: ""3x^2 + 2x - 3""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_77e5779f7d,KS5,Product & quotient rule,DUPLICATE_OPTIONS,"opt2: ""-50x +0"" / opt3: ""-50x +0""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_15a9e1e0b4,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt1: ""5x + 4"" / opt2: ""5x + 4""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_a004c63d49,KS5,Differentiate polynomials (power rule),DUPLICATE_OPTIONS,"opt0: ""-3x^2 + 4x - 4"" / opt3: ""-3x^2 + 4x - 4""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
KS5_merged_deduped.jsonl,ks5_0632fe1a58,KS5,Differentiate trig functions,DUPLICATE_OPTIONS,"opt1: ""sin(-1x +1)"" / opt2: ""1sin(-1x +1)""",Remove the ** variant; keep the ^ variant. Replace removed option with a new distinct distractor.
