file,question_id,stage,skill,issue_type,detail,recommended_fix
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_3f6e8bd76c,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 14+15.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_fbeb1f8f16,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 7+17.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_d54ec529ec,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 17+4.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_e74f3c65ff,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 4+18.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_e47321028f,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 16+11.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_d0b895a046,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 18+6.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_3bd50d2556,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 10+9.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_d8e784623b,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 18+20.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_bff89ba2e5,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 12+12.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_37b986aabd,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 16+7.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_bf250b81c6,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 14+19.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_a36d5513ff,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 11+9.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_76cac56a6c,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 13+20.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_f86b4e4a02,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 5+8.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_f18e22dba7,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 6+19.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_f0ba5f0d5e,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 2+17.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_ac7ef6ee27,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 2+13.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_32aeb7e77c,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 15+2.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_43f96f970f,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 14+9.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_2859077d44,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 15+14.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_976a42e8b3,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 19+12.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_b7677b8acc,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 20+20.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_8f8b96324f,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 4+5.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_6f1ea29e16,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 3+6.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_8208239214,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 6+12.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_1aba460c87,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 5+8.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_47292e7d31,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 12+18.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_4408d5af4f,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 18+16.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_439afeab84,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 11+7.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_c7652442cd,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 18+15.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_22f5b401a3,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 16+7.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_e9fb9c98da,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 15+9.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_8f5c81e104,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 2+7.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_a78fbcd96d,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 3+15.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_4a1d8f4cde,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 18+7.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_bb143d5988,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 17+17.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_e59f574170,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 11+3.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_8132e85a71,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 5+17.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_b0b640d4fa,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 14+15.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_40d8331b52,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 11+2.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_dda23cc56c,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 18+16.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_3b9249ce0f,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 13+2.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_2d9a09edb2,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 14+14.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_4d7c20f595,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 20+20.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_f69e372a18,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 9+6.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_3843950a72,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 9+19.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_eb636880ce,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 13+18.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_4aae5d0e58,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 13+14.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_3e75eef135,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 3+16.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_11ad6d1903,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 10+8.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_026a2dc47a,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 14+3.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_4df92e6473,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 3+14.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_9b949fed59,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 16+13.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_a0333af740,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 2+11.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_c1d42cb311,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 20+11.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_598aea2e1c,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 8+14.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_782c9c315a,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 13+13.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_7b98ab1fd5,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 18+20.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_be0b9776c2,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 8+20.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_969ccacec3,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 10+18.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_da1fd188c1,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 16+11.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_0c38c9b607,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 5+3.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_f0319395bd,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 7+6.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_66088bde6c,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 18+17.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_afab68fea6,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 17+10.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_cdc816cee0,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 18+12.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_8c7901a158,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 11+5.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_46d0c0f691,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 20+19.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_1c9ad73a66,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 11+9.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_de4803c310,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 14+4.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_7f88c81170,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 8+12.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_4c48fbb529,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 13+18.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_05464e38db,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 3+14.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_73546b7b9a,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 15+4.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_6e76900e8d,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 11+9.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_12ad58f600,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 4+4.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_4882136650,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 8+10.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_09a18c8c8d,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 19+13.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_a557efcb54,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 17+19.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_d09264f5a1,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 6+5.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_4636e38eca,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 16+2.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_20762e8448,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 5+18.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_48271ae473,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 8+19.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_b848317818,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 11+8.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_b012ba15d3,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 3+4.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_2735ab1dd6,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 17+12.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_a2b001cdab,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 6+4.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
KS4_merged_deduped.jsonl,ks4_circumference_area_circle_ebc338147f,KS4,Circles (circumference/area),PLACEHOLDER_QUESTION,"Placeholder ""Compute N+M"" stub under skill: Circles (circumference/area) | stem: ""[Circles (circumference/area)] Compute 17+2.""",Replace with a real question matching the skill label (e.g. circumference/area of a circle using pi).
