file,question_id,stage,skill,issue_type,detail,recommended_fix
KS4_merged_deduped.jsonl,ks4_expand_factorise_4362,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +6)(x -2)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4365,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -4)(x -10)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4367,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -1)(x -4)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4368,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +2)(x +0)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4375,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +6)(x -5)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4378,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +1)(x +3)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4379,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +3)(x +0)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4381,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -5)(x +8)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4386,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -10)(x +1)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4397,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -9)(x +8)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4410,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -8)(x -5)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4416,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -7)(x +8)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4417,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +6)(x -8)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4420,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +4)(x +1)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4423,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +6)(x +4)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4424,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +2)(x +0)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4425,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -7)(x +8)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4430,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +3)(x -3)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4431,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -6)(x -1)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4440,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +3)(x -10)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4446,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +10)(x -4)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4456,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +3)(x +4)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4461,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -2)(x +1)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4473,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -7)(x -8)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4475,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -2)(x +0)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4484,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -1)(x -10)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4490,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -5)(x +10)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4492,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +4)(x +8)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4494,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +2)(x -6)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4496,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -8)(x -3)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4499,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -6)(x -6)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4502,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -3)(x +5)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4510,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +4)(x -10)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4515,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -6)(x -1)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4519,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +2)(x -10)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4523,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -9)(x +9)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4525,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -6)(x -3)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4530,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -7)(x +10)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4531,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -4)(x -3)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4533,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -2)(x +0)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4534,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -6)(x +0)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4551,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +4)(x -1)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4554,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -10)(x +0)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4556,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -8)(x +9)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4557,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -10)(x +10)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4559,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -7)(x -4)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4565,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -2)(x +0)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4570,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -9)(x -1)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4575,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +4)(x +9)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4577,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -6)(x +10)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4579,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +1)(x +8)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4582,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -5)(x +5)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4591,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +6)(x -1)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4592,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +1)(x -6)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4594,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -2)(x +2)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4601,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +7)(x +3)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4604,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -6)(x +5)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4605,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -10)(x -9)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4608,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -7)(x +7)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4612,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +3)(x -8)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4616,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -3)(x +6)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4624,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +4)(x -2)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4625,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -8)(x -6)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4626,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -9)(x -2)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4635,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +0)(x -6)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4636,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +1)(x -10)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4637,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -2)(x +8)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4640,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +8)(x -2)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4642,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +1)(x -6)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4643,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +4)(x +10)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4644,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +8)(x +7)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4645,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +9)(x -3)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4652,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +9)(x -2)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4653,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -5)(x -5)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4659,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +5)(x +4)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4660,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -8)(x +7)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4668,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +10)(x +6)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4669,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +8)(x +1)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4672,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +4)(x -4)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4675,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +10)(x +2)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4686,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +6)(x +5)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4697,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +9)(x -9)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4700,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -10)(x +2)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4701,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +3)(x -6)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4707,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -5)(x +10)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4710,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +10)(x +5)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4712,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +7)(x +7)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4715,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -3)(x +3)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4716,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +10)(x +5)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4717,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +10)(x -1)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4721,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -3)(x -6)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4733,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +0)(x -6)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4736,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -3)(x -4)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4737,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -6)(x -10)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4740,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +7)(x +5)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4745,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x -9)(x -2)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4756,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +4)(x -7)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4757,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +10)(x +5)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
KS4_merged_deduped.jsonl,ks4_expand_factorise_4759,KS4,Expand expressions,PYTHON_EXPONENT,"** found in: opt0, opt1, opt2, opt3 — stem: ""Expand and simplify: (x +10)(x -7)""",Replace ** with ^ in stem; replace x**n with x^n in options. Deduplicate options where both notations appear.
